shop_id,medicine_id,medicine_name,sale_date,quantity
SHOP002,73149,Becosules Caps,2026-04-17,3
SHOP001,73163,Metolar XR 25,2026-04-17,10
SHOP002,73167,Zerodol SP,2026-04-18,4
SHOP001,73171,Alex Cough Syrup,2026-04-18,2
SHOP001,73148,Cyclopam,2026-04-18,1
SHOP001,73133,Azithral 500,2026-04-18,3
SHOP002,73133,Azithral 500,2026-04-19,2
SHOP001,73134,Ascoril LS Syrup,2026-04-19,4
SHOP001,73142,Ciplox 500,2026-04-19,2
SHOP001,73140,Atorva 10,2026-04-20,9
SHOP001,73171,Alex Cough Syrup,2026-04-20,2
SHOP002,73147,Amlokind 5,2026-04-20,8
SHOP002,73157,Eldoper Caps,2026-04-21,2
SHOP002,73169,Foracort 200,2026-04-21,5
SHOP002,73151,Celin 500,2026-04-21,1
SHOP002,73156,Ecosprin 75,2026-04-22,8
SHOP001,73153,Deriphyllin 150,2026-04-22,3
SHOP002,73173,Neurobion Forte,2026-04-22,5
SHOP001,73177,Voveran SR 100,2026-04-22,2
SHOP001,73147,Amlokind 5,2026-04-23,6
SHOP001,73132,Montair LC,2026-04-23,2
SHOP002,73167,Zerodol SP,2026-04-24,5
SHOP001,73169,Foracort 200,2026-04-24,5
SHOP002,73142,Ciplox 500,2026-04-25,1
SHOP002,73141,Pan 40,2026-04-26,23
SHOP002,73132,Montair LC,2026-04-26,1
SHOP002,73158,Cefakind 500,2026-04-26,3
SHOP002,73140,Atorva 10,2026-04-26,10
SHOP002,73169,Foracort 200,2026-04-26,1
SHOP001,73152,Zocon 150,2026-04-26,4
SHOP001,73139,Ondem 4mg,2026-04-26,2
SHOP001,73177,Voveran SR 100,2026-04-27,5
SHOP002,73140,Atorva 10,2026-04-27,9
SHOP001,73144,Combiflam,2026-04-27,2
SHOP001,73170,Asthalin Inhaler,2026-04-27,2
SHOP001,73170,Asthalin Inhaler,2026-04-27,5
SHOP001,73140,Atorva 10,2026-04-27,9
SHOP002,73147,Amlokind 5,2026-04-27,9
SHOP001,73142,Ciplox 500,2026-04-27,3
SHOP001,73145,Benadryl Syrup,2026-04-28,2
SHOP002,73133,Azithral 500,2026-04-28,4
SHOP001,73175,Avil 25,2026-04-28,2
SHOP001,73178,Ovez-D,2026-04-28,2
SHOP001,73131,Dolo 650,2026-04-28,5
SHOP002,73157,Eldoper Caps,2026-04-28,5
SHOP001,73160,Meftal Spas,2026-04-30,4
SHOP001,73141,Pan 40,2026-04-30,23
SHOP002,73178,Ovez-D,2026-04-30,4
SHOP001,73171,Alex Cough Syrup,2026-05-01,2
SHOP001,73171,Alex Cough Syrup,2026-05-01,2
SHOP002,73139,Ondem 4mg,2026-05-01,5
SHOP002,73139,Ondem 4mg,2026-05-01,5
SHOP001,73140,Atorva 10,2026-05-01,6
SHOP001,73164,Limcee 500,2026-05-01,2
SHOP002,73167,Zerodol SP,2026-05-01,4
SHOP001,73161,Aztor 10,2026-05-01,10
SHOP001,73178,Ovez-D,2026-05-02,2
SHOP002,73174,Dulcoflex 5mg,2026-05-02,5
SHOP002,73149,Becosules Caps,2026-05-02,1
SHOP002,73134,Ascoril LS Syrup,2026-05-02,5
SHOP001,73147,Amlokind 5,2026-05-02,8
SHOP002,73135,Glycomet GP2,2026-05-03,3
SHOP001,73153,Deriphyllin 150,2026-05-03,5
SHOP002,73160,Meftal Spas,2026-05-03,5
SHOP002,73179,Itaspor 100,2026-05-03,3
SHOP001,73158,Cefakind 500,2026-05-03,3
SHOP001,73137,Electral Powder,2026-05-03,13
SHOP002,73166,Ofal-OZ,2026-05-03,5
SHOP001,73135,Glycomet GP2,2026-05-04,9
SHOP001,73162,Cipcal 500,2026-05-04,5
SHOP002,73171,Alex Cough Syrup,2026-05-04,4
SHOP002,73130,Pantop DSR,2026-05-04,25
SHOP001,73146,Janumet 50/500,2026-05-05,8
SHOP002,73155,Thyronorm 50,2026-05-05,1
SHOP002,73150,Shelcal 500,2026-05-05,2
SHOP001,73137,Electral Powder,2026-05-05,21
SHOP001,73144,Combiflam,2026-05-05,4
SHOP001,73159,Taxim O 200,2026-05-05,5
SHOP001,73145,Benadryl Syrup,2026-05-06,1
SHOP001,73142,Ciplox 500,2026-05-06,5
SHOP001,73138,Moxikind CV 625,2026-05-06,1
SHOP002,73158,Cefakind 500,2026-05-07,3
SHOP002,73152,Zocon 150,2026-05-07,5
SHOP002,73141,Pan 40,2026-05-08,12
SHOP001,73171,Alex Cough Syrup,2026-05-08,2
SHOP001,73151,Celin 500,2026-05-08,2
SHOP001,73144,Combiflam,2026-05-09,4
SHOP002,73172,Evion 400,2026-05-09,4
SHOP002,73168,Rabekind D,2026-05-09,3
SHOP002,73160,Meftal Spas,2026-05-09,2
SHOP001,73146,Janumet 50/500,2026-05-09,9
SHOP001,73170,Asthalin Inhaler,2026-05-09,4
SHOP001,73178,Ovez-D,2026-05-09,4
SHOP002,73134,Ascoril LS Syrup,2026-05-09,3
SHOP001,73151,Celin 500,2026-05-09,3
SHOP001,73166,Ofal-OZ,2026-05-09,5
SHOP001,73142,Ciplox 500,2026-05-10,3
SHOP001,73161,Aztor 10,2026-05-10,4
SHOP001,73148,Cyclopam,2026-05-10,4
SHOP001,73141,Pan 40,2026-05-10,13
SHOP001,73157,Eldoper Caps,2026-05-10,2
SHOP002,73131,Dolo 650,2026-05-10,1
SHOP001,73173,Neurobion Forte,2026-05-10,4
SHOP002,73149,Becosules Caps,2026-05-11,5
SHOP002,73160,Meftal Spas,2026-05-11,5
SHOP002,73157,Eldoper Caps,2026-05-11,5
SHOP001,73178,Ovez-D,2026-05-11,3
SHOP002,73179,Itaspor 100,2026-05-11,3
SHOP002,73151,Celin 500,2026-05-11,5
SHOP001,73153,Deriphyllin 150,2026-05-11,3
SHOP001,73131,Dolo 650,2026-05-12,5
SHOP001,73147,Amlokind 5,2026-05-12,4
SHOP002,73131,Dolo 650,2026-05-12,4
SHOP001,73137,Electral Powder,2026-05-12,8
SHOP002,73156,Ecosprin 75,2026-05-13,6
SHOP001,73144,Combiflam,2026-05-13,2
SHOP001,73136,Telmikind 40,2026-05-13,9
SHOP002,73132,Montair LC,2026-05-13,2
SHOP002,73152,Zocon 150,2026-05-14,2
SHOP002,73151,Celin 500,2026-05-14,3
SHOP002,73168,Rabekind D,2026-05-14,1
SHOP002,73132,Montair LC,2026-05-14,2
SHOP002,73135,Glycomet GP2,2026-05-15,7
SHOP002,73149,Becosules Caps,2026-05-15,2
SHOP002,73171,Alex Cough Syrup,2026-05-15,5
SHOP001,73174,Dulcoflex 5mg,2026-05-16,4
SHOP001,73137,Electral Powder,2026-05-16,17
SHOP001,73176,Calpol 500,2026-05-16,1
SHOP002,73144,Combiflam,2026-05-17,2
SHOP002,73133,Azithral 500,2026-05-17,3
SHOP002,73150,Shelcal 500,2026-05-17,4
SHOP002,73159,Taxim O 200,2026-05-17,2
SHOP001,73166,Ofal-OZ,2026-05-17,3
SHOP001,73156,Ecosprin 75,2026-05-18,10
SHOP001,73130,Pantop DSR,2026-05-18,17
SHOP002,73173,Neurobion Forte,2026-05-18,3
SHOP001,73150,Shelcal 500,2026-05-18,4
SHOP002,73131,Dolo 650,2026-05-18,1
SHOP001,73178,Ovez-D,2026-05-18,5
SHOP002,73134,Ascoril LS Syrup,2026-05-18,1
SHOP002,73156,Ecosprin 75,2026-05-19,8
SHOP002,73138,Moxikind CV 625,2026-05-19,3
SHOP002,73149,Becosules Caps,2026-05-19,1
SHOP001,73160,Meftal Spas,2026-05-19,3
SHOP001,73159,Taxim O 200,2026-05-19,1
SHOP001,73136,Telmikind 40,2026-05-19,9
SHOP001,73178,Ovez-D,2026-05-20,5
SHOP001,73168,Rabekind D,2026-05-20,3
SHOP002,73137,Electral Powder,2026-05-20,9
SHOP002,73142,Ciplox 500,2026-05-20,3
SHOP002,73144,Combiflam,2026-05-21,1
SHOP001,73176,Calpol 500,2026-05-21,5
SHOP001,73151,Celin 500,2026-05-21,4
SHOP001,73165,Lupisulide P,2026-05-21,2
SHOP001,73155,Thyronorm 50,2026-05-21,3
SHOP001,73153,Deriphyllin 150,2026-05-21,5
SHOP002,73137,Electral Powder,2026-05-22,23
SHOP002,73169,Foracort 200,2026-05-22,3
SHOP002,73148,Cyclopam,2026-05-22,5
SHOP001,73140,Atorva 10,2026-05-22,9
SHOP002,73175,Avil 25,2026-05-22,4
SHOP002,73173,Neurobion Forte,2026-05-22,4
SHOP001,73144,Combiflam,2026-05-22,2
SHOP002,73141,Pan 40,2026-05-22,14
SHOP002,73130,Pantop DSR,2026-05-22,29
SHOP002,73160,Meftal Spas,2026-05-22,4
SHOP002,73179,Itaspor 100,2026-05-23,4
SHOP002,73140,Atorva 10,2026-05-23,4
SHOP002,73175,Avil 25,2026-05-23,3
SHOP001,73177,Voveran SR 100,2026-05-23,3
SHOP001,73138,Moxikind CV 625,2026-05-23,5
SHOP001,73148,Cyclopam,2026-05-23,4
SHOP002,73140,Atorva 10,2026-05-24,7
SHOP001,73174,Dulcoflex 5mg,2026-05-24,4
SHOP002,73162,Cipcal 500,2026-05-24,3
SHOP002,73162,Cipcal 500,2026-05-25,3
SHOP002,73163,Metolar XR 25,2026-05-25,4
SHOP002,73171,Alex Cough Syrup,2026-05-25,3
SHOP002,73136,Telmikind 40,2026-05-25,8
SHOP002,73161,Aztor 10,2026-05-26,10
SHOP001,73168,Rabekind D,2026-05-26,4
SHOP002,73162,Cipcal 500,2026-05-26,3
SHOP002,73142,Ciplox 500,2026-05-26,2
SHOP002,73150,Shelcal 500,2026-05-27,2
SHOP002,73137,Electral Powder,2026-05-27,16
SHOP002,73156,Ecosprin 75,2026-05-27,8
SHOP002,73177,Voveran SR 100,2026-05-27,3
SHOP001,73170,Asthalin Inhaler,2026-05-27,3
SHOP002,73151,Celin 500,2026-05-27,2
SHOP001,73162,Cipcal 500,2026-05-28,1
SHOP002,73167,Zerodol SP,2026-05-28,3
SHOP001,73152,Zocon 150,2026-05-28,5
SHOP001,73173,Neurobion Forte,2026-05-28,4
SHOP001,73152,Zocon 150,2026-05-28,1
SHOP001,73162,Cipcal 500,2026-05-28,5
SHOP002,73138,Moxikind CV 625,2026-05-29,1
SHOP001,73158,Cefakind 500,2026-05-29,2
SHOP002,73157,Eldoper Caps,2026-05-29,4
SHOP001,73160,Meftal Spas,2026-05-29,5
SHOP001,73133,Azithral 500,2026-05-29,4
SHOP002,73179,Itaspor 100,2026-05-29,2
SHOP001,73142,Ciplox 500,2026-05-30,5
SHOP002,73147,Amlokind 5,2026-05-30,6
SHOP002,73147,Amlokind 5,2026-05-30,3
SHOP001,73172,Evion 400,2026-05-30,2
SHOP001,73137,Electral Powder,2026-05-30,13
SHOP002,73154,Gelusil MPS,2026-05-30,13
SHOP002,73159,Taxim O 200,2026-05-31,3
SHOP001,73130,Pantop DSR,2026-05-31,21
SHOP002,73151,Celin 500,2026-05-31,1
SHOP001,73161,Aztor 10,2026-06-01,3
SHOP002,73172,Evion 400,2026-06-01,2
SHOP002,73173,Neurobion Forte,2026-06-01,3
SHOP002,73156,Ecosprin 75,2026-06-01,6
SHOP001,73132,Montair LC,2026-06-01,2
SHOP002,73178,Ovez-D,2026-06-01,4
SHOP002,73149,Becosules Caps,2026-06-01,4
SHOP002,73165,Lupisulide P,2026-06-01,4
SHOP002,73156,Ecosprin 75,2026-06-01,5
SHOP001,73165,Lupisulide P,2026-06-02,2
SHOP001,73147,Amlokind 5,2026-06-02,5
SHOP001,73170,Asthalin Inhaler,2026-06-02,4
SHOP002,73146,Janumet 50/500,2026-06-02,4
SHOP001,73156,Ecosprin 75,2026-06-02,9
SHOP001,73166,Ofal-OZ,2026-06-02,5
SHOP002,73155,Thyronorm 50,2026-06-02,1
SHOP002,73138,Moxikind CV 625,2026-06-03,3
SHOP001,73165,Lupisulide P,2026-06-03,1
SHOP002,73176,Calpol 500,2026-06-03,2
SHOP001,73152,Zocon 150,2026-06-03,4
SHOP001,73157,Eldoper Caps,2026-06-04,3
SHOP001,73140,Atorva 10,2026-06-04,6
SHOP002,73159,Taxim O 200,2026-06-04,5
SHOP002,73140,Atorva 10,2026-06-04,5
SHOP001,73167,Zerodol SP,2026-06-04,5
SHOP001,73172,Evion 400,2026-06-04,3
SHOP001,73159,Taxim O 200,2026-06-04,2
SHOP002,73131,Dolo 650,2026-06-05,3
SHOP001,73174,Dulcoflex 5mg,2026-06-05,5
SHOP001,73134,Ascoril LS Syrup,2026-06-05,3
SHOP002,73166,Ofal-OZ,2026-06-05,5
SHOP002,73152,Zocon 150,2026-06-06,4
SHOP002,73161,Aztor 10,2026-06-06,10
SHOP002,73173,Neurobion Forte,2026-06-06,5
SHOP002,73156,Ecosprin 75,2026-06-07,10
SHOP001,73155,Thyronorm 50,2026-06-07,3
SHOP001,73174,Dulcoflex 5mg,2026-06-07,1
SHOP002,73140,Atorva 10,2026-06-08,10
SHOP001,73174,Dulcoflex 5mg,2026-06-08,2
SHOP001,73152,Zocon 150,2026-06-09,4
SHOP002,73166,Ofal-OZ,2026-06-09,3
SHOP002,73162,Cipcal 500,2026-06-10,5
SHOP002,73144,Combiflam,2026-06-10,1
SHOP001,73179,Itaspor 100,2026-06-10,1
SHOP001,73158,Cefakind 500,2026-06-10,5
SHOP002,73164,Limcee 500,2026-06-10,5
SHOP002,73161,Aztor 10,2026-06-11,7
SHOP002,73172,Evion 400,2026-06-12,5
SHOP002,73164,Limcee 500,2026-06-12,4
SHOP002,73172,Evion 400,2026-06-12,2
SHOP001,73150,Shelcal 500,2026-06-12,2
SHOP001,73134,Ascoril LS Syrup,2026-06-12,2
SHOP001,73150,Shelcal 500,2026-06-12,5
SHOP001,73165,Lupisulide P,2026-06-13,4
SHOP002,73133,Azithral 500,2026-06-13,5
SHOP002,73148,Cyclopam,2026-06-14,5
SHOP001,73135,Glycomet GP2,2026-06-14,8
SHOP002,73157,Eldoper Caps,2026-06-14,2
SHOP001,73135,Glycomet GP2,2026-06-14,9
SHOP002,73169,Foracort 200,2026-06-15,4
SHOP002,73153,Deriphyllin 150,2026-06-15,4
SHOP002,73142,Ciplox 500,2026-06-15,1
SHOP001,73140,Atorva 10,2026-06-15,9
SHOP002,73137,Electral Powder,2026-06-15,29
SHOP002,73150,Shelcal 500,2026-06-15,1
SHOP002,73161,Aztor 10,2026-06-15,3
SHOP001,73139,Ondem 4mg,2026-06-16,4
SHOP002,73130,Pantop DSR,2026-06-16,30
SHOP002,73151,Celin 500,2026-06-16,2
SHOP001,73157,Eldoper Caps,2026-06-16,2
SHOP001,73165,Lupisulide P,2026-06-16,3
SHOP002,73174,Dulcoflex 5mg,2026-06-17,3
SHOP001,73136,Telmikind 40,2026-06-17,3
SHOP001,73136,Telmikind 40,2026-06-17,6
SHOP002,73167,Zerodol SP,2026-06-18,1
SHOP001,73148,Cyclopam,2026-06-18,4
SHOP001,73158,Cefakind 500,2026-06-18,2
SHOP002,73171,Alex Cough Syrup,2026-06-18,3
SHOP002,73161,Aztor 10,2026-06-19,6
SHOP002,73153,Deriphyllin 150,2026-06-19,1
SHOP001,73152,Zocon 150,2026-06-20,4
SHOP002,73156,Ecosprin 75,2026-06-20,5
SHOP002,73169,Foracort 200,2026-06-20,5
SHOP002,73139,Ondem 4mg,2026-06-20,5
SHOP001,73131,Dolo 650,2026-06-20,4
SHOP001,73154,Gelusil MPS,2026-06-20,22
SHOP001,73155,Thyronorm 50,2026-06-21,3
SHOP001,73157,Eldoper Caps,2026-06-21,2
SHOP001,73150,Shelcal 500,2026-06-21,5
SHOP002,73157,Eldoper Caps,2026-06-21,2
SHOP002,73171,Alex Cough Syrup,2026-06-22,3
SHOP002,73174,Dulcoflex 5mg,2026-06-22,4
SHOP002,73141,Pan 40,2026-06-22,19
SHOP001,73156,Ecosprin 75,2026-06-23,4
SHOP002,73130,Pantop DSR,2026-06-23,21
SHOP002,73175,Avil 25,2026-06-23,4
SHOP001,73154,Gelusil MPS,2026-06-23,9
SHOP001,73141,Pan 40,2026-06-23,10
SHOP001,73166,Ofal-OZ,2026-06-23,2
SHOP001,73177,Voveran SR 100,2026-06-23,1
SHOP002,73134,Ascoril LS Syrup,2026-06-23,3
SHOP001,73174,Dulcoflex 5mg,2026-06-24,1
SHOP001,73171,Alex Cough Syrup,2026-06-24,4
SHOP002,73175,Avil 25,2026-06-24,1
SHOP001,73157,Eldoper Caps,2026-06-25,5
SHOP002,73168,Rabekind D,2026-06-25,4
SHOP001,73151,Celin 500,2026-06-25,1
SHOP001,73175,Avil 25,2026-06-26,2
SHOP001,73156,Ecosprin 75,2026-06-26,10
SHOP001,73172,Evion 400,2026-06-26,5
SHOP002,73163,Metolar XR 25,2026-06-27,4
SHOP002,73144,Combiflam,2026-06-27,4
SHOP002,73151,Celin 500,2026-06-27,4
SHOP002,73156,Ecosprin 75,2026-06-27,5
SHOP002,73179,Itaspor 100,2026-06-27,5
SHOP001,73170,Asthalin Inhaler,2026-06-28,2
SHOP002,73155,Thyronorm 50,2026-06-28,1
SHOP002,73159,Taxim O 200,2026-06-28,5
SHOP002,73152,Zocon 150,2026-06-28,3
SHOP001,73131,Dolo 650,2026-06-28,1
SHOP002,73157,Eldoper Caps,2026-06-28,5
SHOP001,73148,Cyclopam,2026-06-28,4
SHOP002,73168,Rabekind D,2026-06-28,2
SHOP002,73174,Dulcoflex 5mg,2026-06-28,2
SHOP002,73157,Eldoper Caps,2026-06-29,5
SHOP002,73130,Pantop DSR,2026-06-29,24
SHOP002,73158,Cefakind 500,2026-06-30,5
SHOP002,73175,Avil 25,2026-06-30,5
SHOP001,73158,Cefakind 500,2026-06-30,1
SHOP002,73168,Rabekind D,2026-06-30,5
SHOP002,73152,Zocon 150,2026-07-01,3
SHOP001,73149,Becosules Caps,2026-07-01,1
SHOP001,73148,Cyclopam,2026-07-01,1
SHOP001,73162,Cipcal 500,2026-07-01,2
SHOP002,73150,Shelcal 500,2026-07-01,4
SHOP001,73170,Asthalin Inhaler,2026-07-01,1
SHOP002,73139,Ondem 4mg,2026-07-02,10
SHOP002,73136,Telmikind 40,2026-07-02,5
SHOP001,73171,Alex Cough Syrup,2026-07-02,5
SHOP001,73158,Cefakind 500,2026-07-02,4
SHOP001,73168,Rabekind D,2026-07-02,1
SHOP002,73172,Evion 400,2026-07-02,3
SHOP002,73164,Limcee 500,2026-07-02,1
SHOP001,73141,Pan 40,2026-07-02,1
SHOP001,73133,Azithral 500,2026-07-03,18
SHOP001,73163,Metolar XR 25,2026-07-03,5
SHOP002,73141,Pan 40,2026-07-03,2
SHOP001,73170,Asthalin Inhaler,2026-07-03,5
SHOP002,73160,Meftal Spas,2026-07-04,1
SHOP002,73159,Taxim O 200,2026-07-04,4
SHOP001,73138,Moxikind CV 625,2026-07-04,4
SHOP002,73136,Telmikind 40,2026-07-04,10
SHOP002,73138,Moxikind CV 625,2026-07-04,4
SHOP001,73140,Atorva 10,2026-07-05,10
SHOP002,73177,Voveran SR 100,2026-07-05,1
SHOP001,73174,Dulcoflex 5mg,2026-07-05,1
SHOP001,73155,Thyronorm 50,2026-07-05,1
SHOP002,73150,Shelcal 500,2026-07-05,5
SHOP002,73150,Shelcal 500,2026-07-06,2
SHOP002,73164,Limcee 500,2026-07-06,5
SHOP002,73160,Meftal Spas,2026-07-07,5
SHOP002,73169,Foracort 200,2026-07-07,1
SHOP001,73176,Calpol 500,2026-07-07,24
SHOP001,73164,Limcee 500,2026-07-07,3
SHOP002,73161,Aztor 10,2026-07-08,10
SHOP001,73130,Pantop DSR,2026-07-08,4
SHOP002,73165,Lupisulide P,2026-07-08,4
SHOP001,73145,Benadryl Syrup,2026-07-08,2
SHOP002,73131,Dolo 650,2026-07-08,17
SHOP002,73141,Pan 40,2026-07-08,1
SHOP001,73162,Cipcal 500,2026-07-08,3
SHOP001,73138,Moxikind CV 625,2026-07-08,2
SHOP001,73169,Foracort 200,2026-07-09,1
SHOP001,73134,Ascoril LS Syrup,2026-07-09,2
SHOP001,73148,Cyclopam,2026-07-09,2
SHOP001,73160,Meftal Spas,2026-07-09,3
SHOP002,73178,Ovez-D,2026-07-09,5
SHOP002,73164,Limcee 500,2026-07-10,5
SHOP002,73141,Pan 40,2026-07-10,4
SHOP002,73156,Ecosprin 75,2026-07-10,6
SHOP002,73164,Limcee 500,2026-07-11,1
SHOP002,73133,Azithral 500,2026-07-11,10
SHOP002,73155,Thyronorm 50,2026-07-11,3
SHOP002,73159,Taxim O 200,2026-07-11,3
SHOP002,73171,Alex Cough Syrup,2026-07-11,2
SHOP002,73170,Asthalin Inhaler,2026-07-11,5
SHOP002,73136,Telmikind 40,2026-07-12,9
SHOP002,73133,Azithral 500,2026-07-12,14
SHOP001,73171,Alex Cough Syrup,2026-07-12,2
SHOP002,73164,Limcee 500,2026-07-12,4
SHOP002,73172,Evion 400,2026-07-13,4
SHOP001,73150,Shelcal 500,2026-07-13,2
SHOP002,73144,Combiflam,2026-07-13,4
SHOP001,73167,Zerodol SP,2026-07-13,4
SHOP001,73154,Gelusil MPS,2026-07-13,4
SHOP001,73155,Thyronorm 50,2026-07-14,4
SHOP001,73140,Atorva 10,2026-07-14,7
SHOP002,73136,Telmikind 40,2026-07-14,6
SHOP001,73151,Celin 500,2026-07-15,5
SHOP001,73161,Aztor 10,2026-07-15,10
SHOP002,73174,Dulcoflex 5mg,2026-07-15,1
SHOP002,73137,Electral Powder,2026-07-16,3
SHOP001,73131,Dolo 650,2026-07-16,22
SHOP002,73159,Taxim O 200,2026-07-16,3
SHOP002,73134,Ascoril LS Syrup,2026-07-16,3
SHOP002,73146,Janumet 50/500,2026-07-16,9
SHOP001,73148,Cyclopam,2026-07-17,4
SHOP001,73166,Ofal-OZ,2026-07-17,14
SHOP001,73146,Janumet 50/500,2026-07-17,9
SHOP002,73176,Calpol 500,2026-07-17,19
SHOP002,73153,Deriphyllin 150,2026-07-18,4
SHOP001,73138,Moxikind CV 625,2026-07-18,1
SHOP002,73138,Moxikind CV 625,2026-07-19,3
SHOP002,73137,Electral Powder,2026-07-19,2
SHOP002,73160,Meftal Spas,2026-07-19,5
SHOP001,73149,Becosules Caps,2026-07-19,1
SHOP002,73147,Amlokind 5,2026-07-20,10
SHOP002,73179,Itaspor 100,2026-07-20,3
SHOP001,73157,Eldoper Caps,2026-07-20,2
SHOP001,73167,Zerodol SP,2026-07-20,3
SHOP002,73174,Dulcoflex 5mg,2026-07-21,2
SHOP002,73144,Combiflam,2026-07-21,3
SHOP001,73136,Telmikind 40,2026-07-21,10
SHOP002,73167,Zerodol SP,2026-07-21,4
SHOP002,73172,Evion 400,2026-07-22,3
SHOP001,73158,Cefakind 500,2026-07-22,5
SHOP001,73167,Zerodol SP,2026-07-22,2
SHOP001,73142,Ciplox 500,2026-07-22,4
SHOP001,73141,Pan 40,2026-07-22,2
SHOP001,73149,Becosules Caps,2026-07-22,3
SHOP002,73136,Telmikind 40,2026-07-23,4
SHOP001,73161,Aztor 10,2026-07-23,5
SHOP001,73143,Allegra 120,2026-07-23,5
SHOP002,73133,Azithral 500,2026-07-24,18
SHOP002,73133,Azithral 500,2026-07-24,10
SHOP001,73168,Rabekind D,2026-07-25,3
SHOP001,73173,Neurobion Forte,2026-07-25,3
SHOP001,73141,Pan 40,2026-07-25,3
SHOP002,73152,Zocon 150,2026-07-25,1
SHOP001,73135,Glycomet GP2,2026-07-25,10
SHOP001,73174,Dulcoflex 5mg,2026-07-26,4
SHOP001,73158,Cefakind 500,2026-07-26,3
SHOP002,73163,Metolar XR 25,2026-07-26,6
SHOP001,73153,Deriphyllin 150,2026-07-26,2
SHOP002,73177,Voveran SR 100,2026-07-26,1
SHOP002,73148,Cyclopam,2026-07-26,3
SHOP002,73137,Electral Powder,2026-07-27,5
SHOP001,73148,Cyclopam,2026-07-27,4
SHOP002,73178,Ovez-D,2026-07-27,4
SHOP001,73166,Ofal-OZ,2026-07-27,11
SHOP002,73173,Neurobion Forte,2026-07-27,3
SHOP002,73153,Deriphyllin 150,2026-07-28,4
SHOP002,73175,Avil 25,2026-07-28,3
SHOP002,73157,Eldoper Caps,2026-07-28,1
SHOP001,73143,Allegra 120,2026-07-28,5
SHOP002,73177,Voveran SR 100,2026-07-29,5
SHOP001,73171,Alex Cough Syrup,2026-07-29,5
SHOP002,73169,Foracort 200,2026-07-29,2
SHOP001,73137,Electral Powder,2026-07-29,1
SHOP002,73155,Thyronorm 50,2026-07-29,2
SHOP001,73132,Montair LC,2026-07-29,2
SHOP002,73156,Ecosprin 75,2026-07-30,5
SHOP001,73155,Thyronorm 50,2026-07-30,1
SHOP002,73155,Thyronorm 50,2026-07-30,5
SHOP001,73154,Gelusil MPS,2026-07-31,5
SHOP002,73140,Atorva 10,2026-07-31,8
SHOP002,73130,Pantop DSR,2026-08-01,5
SHOP002,73177,Voveran SR 100,2026-08-01,5
SHOP002,73132,Montair LC,2026-08-01,1
SHOP001,73131,Dolo 650,2026-08-01,7
SHOP001,73159,Taxim O 200,2026-08-01,3
SHOP001,73167,Zerodol SP,2026-08-01,5
SHOP001,73166,Ofal-OZ,2026-08-01,23
SHOP001,73178,Ovez-D,2026-08-02,2
SHOP001,73150,Shelcal 500,2026-08-02,1
SHOP001,73150,Shelcal 500,2026-08-02,5
SHOP002,73169,Foracort 200,2026-08-02,3
SHOP001,73140,Atorva 10,2026-08-03,5
SHOP001,73163,Metolar XR 25,2026-08-03,6
SHOP001,73152,Zocon 150,2026-08-03,5
SHOP002,73134,Ascoril LS Syrup,2026-08-03,2
SHOP002,73151,Celin 500,2026-08-03,4
SHOP001,73152,Zocon 150,2026-08-03,3
SHOP001,73134,Ascoril LS Syrup,2026-08-03,5
SHOP001,73149,Becosules Caps,2026-08-04,2
SHOP001,73178,Ovez-D,2026-08-04,5
SHOP002,73153,Deriphyllin 150,2026-08-04,1
SHOP002,73144,Combiflam,2026-08-05,5
SHOP001,73151,Celin 500,2026-08-05,2
SHOP002,73133,Azithral 500,2026-08-05,13
SHOP001,73166,Ofal-OZ,2026-08-05,21
SHOP001,73133,Azithral 500,2026-08-05,11
SHOP002,73147,Amlokind 5,2026-08-05,10
SHOP001,73135,Glycomet GP2,2026-08-05,4
SHOP002,73152,Zocon 150,2026-08-06,3
SHOP001,73176,Calpol 500,2026-08-06,16
SHOP001,73141,Pan 40,2026-08-06,2
SHOP002,73141,Pan 40,2026-08-06,5
SHOP001,73155,Thyronorm 50,2026-08-06,1
SHOP001,73141,Pan 40,2026-08-06,2
SHOP002,73172,Evion 400,2026-08-06,5
SHOP002,73139,Ondem 4mg,2026-08-07,11
SHOP001,73154,Gelusil MPS,2026-08-07,4
SHOP001,73153,Deriphyllin 150,2026-08-07,5
SHOP002,73133,Azithral 500,2026-08-07,6
SHOP001,73163,Metolar XR 25,2026-08-07,6
SHOP001,73161,Aztor 10,2026-08-07,8
SHOP002,73150,Shelcal 500,2026-08-08,5
SHOP001,73151,Celin 500,2026-08-09,2
SHOP002,73139,Ondem 4mg,2026-08-09,17
SHOP001,73153,Deriphyllin 150,2026-08-09,3
SHOP002,73169,Foracort 200,2026-08-09,1
SHOP001,73136,Telmikind 40,2026-08-09,4
SHOP002,73132,Montair LC,2026-08-09,5
SHOP002,73166,Ofal-OZ,2026-08-09,15
SHOP001,73166,Ofal-OZ,2026-08-09,9
SHOP002,73179,Itaspor 100,2026-08-09,4
SHOP002,73145,Benadryl Syrup,2026-08-09,5
SHOP002,73134,Ascoril LS Syrup,2026-08-09,1
SHOP001,73163,Metolar XR 25,2026-08-09,10
SHOP002,73147,Amlokind 5,2026-08-10,5
SHOP002,73179,Itaspor 100,2026-08-10,5
SHOP002,73135,Glycomet GP2,2026-08-10,10
SHOP002,73159,Taxim O 200,2026-08-10,5
SHOP001,73140,Atorva 10,2026-08-11,7
